AuthorID,Author,Date,Content,Attachments,Reactions
"978288890928590899","mafi43211","2026-01-19T19:02:27.5560000+00:00","i suggest using your forces to attack the RRR south","",""
"978288890928590899","mafi43211","2026-01-19T19:02:34.3000000+00:00","the penincula thingy","",""
"1292652323226779772","eb1120","2026-01-19T19:02:49.2240000+00:00","that s my full intent","",""
"1292652323226779772","eb1120","2026-01-19T19:03:29.3380000+00:00","btw, tell diax that Antonovka is mine","",""
"978288890928590899","mafi43211","2026-01-19T19:04:31.7680000+00:00","@Diax  let him have the penincula, it doesn't matter now","",""
"978288890928590899","mafi43211","2026-01-19T19:04:39.4620000+00:00","we will dicuss the new borders after RRR is gone","",""
"978288890928590899","mafi43211","2026-01-19T19:09:04.9360000+00:00","@everyone  listen to my plan","assets/image-DE042.png",""
"978288890928590899","mafi43211","2026-01-19T19:09:15.0700000+00:00","RRR put all their foces in the south","",""
"978288890928590899","mafi43211","2026-01-19T19:09:18.5330000+00:00","we need to encricle them","",""
"978288890928590899","mafi43211","2026-01-19T19:09:24.9910000+00:00","and their north is undefended","",""
"846666693883199539",".szymk.","2026-01-19T19:24:19.6190000+00:00","Wait there is updated map?","",""
"978288890928590899","mafi43211","2026-01-19T19:24:50.8780000+00:00","","assets/image-D644C.png",""
"978288890928590899","mafi43211","2026-01-19T19:25:13.3260000+00:00","so do you agree with my plan","",""
"978288890928590899","mafi43211","2026-01-19T19:25:20.6960000+00:00","get your 2 divs to whipe out hte RRR exclave","",""
"640132837554782219","takui___","2026-01-19T19:25:34.3450000+00:00","I don't like it","",""
"846666693883199539",".szymk.","2026-01-19T19:25:54.7350000+00:00","Yes
Eventually I can send one bomber to south to help Tablov Militia","",""
"640132837554782219","takui___","2026-01-19T19:26:02.4810000+00:00","Just really unrealistic expectations especially from the east","",""
"978288890928590899","mafi43211","2026-01-19T19:26:09.6520000+00:00","true but","",""
"978288890928590899","mafi43211","2026-01-19T19:26:15.2410000+00:00","we should try a attack from there","",""
"978288890928590899","mafi43211","2026-01-19T19:26:19.0920000+00:00","take the city in the north","",""
"978288890928590899","mafi43211","2026-01-19T19:26:25.2530000+00:00","if they try to move divisons up north","",""
"978288890928590899","mafi43211","2026-01-19T19:26:31.0810000+00:00","KZI will be able to push in the south","",""
"640132837554782219","takui___","2026-01-19T19:26:54.1250000+00:00","It's not going to work I just know it","",""
"640132837554782219","takui___","2026-01-19T19:27:08.6040000+00:00","RRR forces are plenty for the north","",""
"978288890928590899","mafi43211","2026-01-19T19:27:11.5490000+00:00","and also, rainbow may be dead","",""
"640132837554782219","takui___","2026-01-19T19:27:15.0480000+00:00","They don't need to move anything","",""
"846666693883199539",".szymk.","2026-01-19T19:27:16.5730000+00:00","I will consolidate east, send my one division to the border and evacuate my air to the west
And gonna help destroy these encirclement","",""
"978288890928590899","mafi43211","2026-01-19T19:27:17.6790000+00:00","so RRR wil lbecome unstable","",""
"978288890928590899","mafi43211","2026-01-19T19:27:29.9220000+00:00","you blind?","",""
"978288890928590899","mafi43211","2026-01-19T19:27:31.9380000+00:00","LOOK","",""
"640132837554782219","takui___","2026-01-19T19:27:39.8460000+00:00","Are you blind?","",""
"978288890928590899","mafi43211","2026-01-19T19:27:49.4760000+00:00","there nothing in north RRR","",""
"846666693883199539",".szymk.","2026-01-19T19:27:53.1560000+00:00","Also I think I literally did move in the east so why I did not gain any progress there","",""
"640132837554782219","takui___","2026-01-19T19:27:53.9600000+00:00","There a shit ton of troops that can do anything","",""
"978288890928590899","mafi43211","2026-01-19T19:27:54.5050000+00:00","the way to the city is undefended","",""
"978288890928590899","mafi43211","2026-01-19T19:28:18.3790000+00:00","if htey move kzi can push in the south","",""
"640132837554782219","takui___","2026-01-19T19:28:25.5900000+00:00","Alright fine","",""
"978288890928590899","mafi43211","2026-01-19T19:29:08.7660000+00:00","acctualy","",""
"978288890928590899","mafi43211","2026-01-19T19:29:15.8710000+00:00","@Fishermann  do you have any suggestions","",""
"978288890928590899","mafi43211","2026-01-19T19:29:21.6550000+00:00","you are a master a tactics","",""
"611223989687287819","fishermann","2026-01-19T19:30:44.4130000+00:00","hmmm","",""
"611223989687287819","fishermann","2026-01-19T19:30:57.6280000+00:00","remind me, who is who again on map?","",""
"978288890928590899","mafi43211","2026-01-19T19:31:06.8720000+00:00","RRR is purple","",""
"978288890928590899","mafi43211","2026-01-19T19:31:10.2600000+00:00","i mean pink","",""
"978288890928590899","mafi43211","2026-01-19T19:31:12.6460000+00:00","RRR is pink","",""
"978288890928590899","mafi43211","2026-01-19T19:31:16.3060000+00:00","that all you need to know","",""
"978288890928590899","mafi43211","2026-01-19T19:31:20.1770000+00:00","we are evrebody else","",""
"978288890928590899","mafi43211","2026-01-19T19:31:38.3300000+00:00","except that thing in northern chernavia and khurevia","",""
"611223989687287819","fishermann","2026-01-19T19:33:08.7180000+00:00","alright... crush the pockets in here","assets/image-75BB4.png,assets/image-66A18.png,assets/image-7A665.png",""
"978288890928590899","mafi43211","2026-01-19T19:33:32.1730000+00:00","this is the map","assets/image-ADB68.png",""
"611223989687287819","fishermann","2026-01-19T19:33:33.9740000+00:00","it will make frontline smaller","",""
"978288890928590899","mafi43211","2026-01-19T19:33:34.9200000+00:00","that was my proposal","",""
"611223989687287819","fishermann","2026-01-19T19:33:40.2980000+00:00","oooh","",""
"611223989687287819","fishermann","2026-01-19T19:33:53.5400000+00:00","anyway, crush the pockets, freeing up some froces to reinforce main frontline","",""
"846666693883199539",".szymk.","2026-01-19T19:34:01.7040000+00:00","Idk why I did not got any progress in the east despite me rolling good numbers","",""
"611223989687287819","fishermann","2026-01-19T19:34:05.0320000+00:00","try to encircle as many of enemy forces as possible","",""
"978288890928590899","mafi43211","2026-01-19T19:34:07.4500000+00:00","should we attack from the east","",""
"978288890928590899","mafi43211","2026-01-19T19:34:14.2620000+00:00","their northern undefended city","",""
"611223989687287819","fishermann","2026-01-19T19:34:25.0260000+00:00","oh yeah, also, ensure that RRR will have no naval access","",""
"611223989687287819","fishermann","2026-01-19T19:34:31.5590000+00:00","because Bjorn can send reinforcements via sea","",""
"611223989687287819","fishermann","2026-01-19T19:34:34.8680000+00:00","-# also buy anti-air","",""
"640132837554782219","takui___","2026-01-19T19:37:13.7320000+00:00","Military lick","",""
"978288890928590899","mafi43211","2026-01-19T19:38:02.9380000+00:00","and also are you sending those divs?","",""
"1195410543280930827","diaxmc","2026-01-19T19:40:08.4030000+00:00","This map is shitly made","",""
"1195410543280930827","diaxmc","2026-01-19T19:40:34.2490000+00:00","What penninsula","",""
"1195410543280930827","diaxmc","2026-01-19T19:40:59.2270000+00:00","Send this to bjorn every now and then","",""
"1195410543280930827","diaxmc","2026-01-19T19:41:06.3160000+00:00","Peak ragebait","",""
"846666693883199539",".szymk.","2026-01-19T19:41:20.6990000+00:00","Why","",""
"846666693883199539",".szymk.","2026-01-19T19:41:30.4930000+00:00","He needs to make map","",""
"846666693883199539",".szymk.","2026-01-19T19:41:38.6670000+00:00","If he will hat us, he won't make jt","",""
"611223989687287819","fishermann","2026-01-19T19:52:57.8250000+00:00","no worries, tho remind me in dm's when war will happen","",""
"1195410543280930827","diaxmc","2026-01-19T21:54:02.9190000+00:00","","",""
"1195410543280930827","diaxmc","2026-01-19T21:54:11.8530000+00:00","What is bro yapping about","",""
"1195410543280930827","diaxmc","2026-01-19T21:54:18.5320000+00:00","bro really got ragebaited too much","",""
"1195410543280930827","diaxmc","2026-01-19T21:54:26.0000000+00:00","I’mma ragebait him more","",""
"846666693883199539",".szymk.","2026-01-20T05:31:08.2610000+00:00","","",""
"846666693883199539",".szymk.","2026-01-20T05:50:15.5590000+00:00","🙁","",""
"846666693883199539",".szymk.","2026-01-20T05:50:19.4430000+00:00",":c","",""
"863807554181398528","girorogi","2026-01-20T06:43:23.7160000+00:00","🙁","",""
"978288890928590899","mafi43211","2026-01-20T09:17:25.8070000+00:00","We need to plan out a action map","",""
"978288890928590899","mafi43211","2026-01-20T09:17:48.2090000+00:00","@Diax  for the damamged divison you have, try to get kzi to send reinforcments to that area","",""
"978288890928590899","mafi43211","2026-01-20T09:18:00.8010000+00:00","we can't let them make a break thruu","",""
"978288890928590899","mafi43211","2026-01-20T09:18:10.7190000+00:00","or they may try to encircle RRA forces","",""
"1154255244981698652","kzi_2","2026-01-20T10:23:45.2080000+00:00","","",""
"978288890928590899","mafi43211","2026-01-20T17:02:03.7850000+00:00","@Oranje  ok listen","",""
"978288890928590899","mafi43211","2026-01-20T17:02:11.1660000+00:00","next round, we attack the excalve together","",""
"978288890928590899","mafi43211","2026-01-20T17:02:18.4610000+00:00","after that , we move towards the exclave in the north","",""
"846666693883199539",".szymk.","2026-01-20T17:02:45.4310000+00:00",":cupcake:","",""
"640132837554782219","takui___","2026-01-20T17:05:24.2210000+00:00","Atp I'm losing hope I'll just wander to try and capture Gaditier prob","",""
"978288890928590899","mafi43211","2026-01-20T17:05:41.3530000+00:00","no, try to attack from the east","",""
"978288890928590899","mafi43211","2026-01-20T17:05:44.6990000+00:00","that what you shoudl try","",""
"978288890928590899","mafi43211","2026-01-20T17:05:50.9410000+00:00","try to capture hte city in the north","",""
"640132837554782219","takui___","2026-01-20T17:06:28.4220000+00:00","Kzi's front is severely damaged and I don't think that the RRR could lose with that momentum","",""
"640132837554782219","takui___","2026-01-20T17:06:37.6530000+00:00","I want to rp captuing Gaditier","",""
"640132837554782219","takui___","2026-01-20T17:06:57.7680000+00:00","""What'd you say about Belorusenians you scumbag?""","",""
"978288890928590899","mafi43211","2026-01-20T17:08:26.9210000+00:00","""what are your lasts words""
""belorussians arre not real they are confused russ-""
* gets fried by the electric chair","",""
"640132837554782219","takui___","2026-01-20T17:08:58.6490000+00:00","He's getting the Mussolini treatment for sure","",""
"640132837554782219","takui___","2026-01-20T17:09:36.8720000+00:00","Unless he's chill then he maybe gets a pardon","",""
"640132837554782219","takui___","2026-01-20T17:09:44.3470000+00:00","Maybe","",""
"640132837554782219","takui___","2026-01-20T17:09:51.2830000+00:00","Maybe just imprisoned","",""
"978288890928590899","mafi43211","2026-01-20T20:18:32.3600000+00:00","@Oranje  smth like this is my plan","assets/image-61821.png",""
"1154255244981698652","kzi_2","2026-01-20T20:18:57.2910000+00:00","Those two black balls are fighters","",""
"978288890928590899","mafi43211","2026-01-20T20:19:06.7600000+00:00","bombers","",""
"978288890928590899","mafi43211","2026-01-20T20:19:13.1710000+00:00","i think","",""
"978288890928590899","mafi43211","2026-01-20T20:19:15.2130000+00:00","i forgor","",""
"978288890928590899","mafi43211","2026-01-20T20:19:20.0160000+00:00","which is which","",""
"978288890928590899","mafi43211","2026-01-20T20:19:27.9610000+00:00","but in short, if it has circles in it, it flies","",""
"1154255244981698652","kzi_2","2026-01-20T20:19:29.0780000+00:00","Anyways yeha","",""
"640132837554782219","takui___","2026-01-21T18:45:53.6900000+00:00","So like what's the plan","",""
"1154255244981698652","kzi_2","2026-01-21T18:46:18.2930000+00:00","Muah, you get kisses and you join the rest of the femboys in my closet","",""
"640132837554782219","takui___","2026-01-21T18:46:31.0320000+00:00",":Darth_rly:","",""
"978288890928590899","mafi43211","2026-01-21T18:46:59.5840000+00:00",":rly:","",""
"1195410543280930827","diaxmc","2026-01-21T18:52:54.7040000+00:00","Why kzi started saying that to you","",""
"640132837554782219","takui___","2026-01-21T18:53:08.7290000+00:00","Idk","",""
"978288890928590899","mafi43211","2026-01-21T18:53:49.3110000+00:00","Takui is the father but i jus't cant prove it","",""
"978288890928590899","mafi43211","2026-01-21T18:53:58.2940000+00:00","https://tenor.com/view/dexter-gif-1878760417600646737","",""
"1154255244981698652","kzi_2","2026-01-21T18:54:41.0320000+00:00","Ur js smashable","",""
"640132837554782219","takui___","2026-01-21T18:55:17.8660000+00:00","I am NOT the father","",""
"978288890928590899","mafi43211","2026-01-21T18:55:28.3210000+00:00","Who else could it be","",""
"978288890928590899","mafi43211","2026-01-21T18:55:32.9670000+00:00","look at how she acting around you","",""
"640132837554782219","takui___","2026-01-21T18:55:35.9650000+00:00","Idk man","",""
"978288890928590899","mafi43211","2026-01-21T18:55:36.9240000+00:00","it clearly you","",""
"640132837554782219","takui___","2026-01-21T18:55:40.9230000+00:00","Could be anyone","",""
"640132837554782219","takui___","2026-01-21T18:55:44.1100000+00:00","Not me tho","",""
"640132837554782219","takui___","2026-01-21T18:55:50.6120000+00:00",":Darth_rly:","",""
"978288890928590899","mafi43211","2026-01-21T18:55:52.0240000+00:00","that what they all say","",""
"640132837554782219","takui___","2026-01-21T18:55:59.0450000+00:00","IT IS NOT ME","",""
"978288890928590899","mafi43211","2026-01-21T18:56:01.9520000+00:00","dont lie to me takui","",""
"640132837554782219","takui___","2026-01-21T18:56:02.1020000+00:00","I am not the father","",""
"978288890928590899","mafi43211","2026-01-21T18:56:03.6770000+00:00","IT YOU","",""
"640132837554782219","takui___","2026-01-21T18:56:12.5590000+00:00","I AM NOT A LIAR","",""
"978288890928590899","mafi43211","2026-01-21T18:56:17.2420000+00:00","YOU ARE","",""
"978288890928590899","mafi43211","2026-01-21T18:56:21.5970000+00:00","IT VERY OBVIUS","",""
"978288890928590899","mafi43211","2026-01-21T18:56:28.3040000+00:00","WHY WOULD SHE FLIRT AROUND YOU SO MUCH","",""
"978288890928590899","mafi43211","2026-01-21T18:56:36.5610000+00:00","IT OBVIUS","",""
"978288890928590899","mafi43211","2026-01-21T18:56:38.3140000+00:00","THAT IT YOu","",""
"640132837554782219","takui___","2026-01-21T18:57:46.8880000+00:00","I DON'T KNOW MAN","",""
"640132837554782219","takui___","2026-01-21T18:57:50.0810000+00:00","IT IS NOT ME THO","",""
"978288890928590899","mafi43211","2026-01-21T18:57:57.0800000+00:00","Who do yu think it is?","",""
"978288890928590899","mafi43211","2026-01-21T18:58:05.2740000+00:00","all signs are leading to you","",""
"978288890928590899","mafi43211","2026-01-21T19:00:20.4280000+00:00","1st stage; denial","",""
"640132837554782219","takui___","2026-01-21T19:00:41.1610000+00:00","That's confusion","",""
"978288890928590899","mafi43211","2026-01-21T19:00:57.0620000+00:00","If it not you, pin the blame on soembody else","",""
"978288890928590899","mafi43211","2026-01-21T19:01:01.4780000+00:00","Who could it be","",""
"978288890928590899","mafi43211","2026-01-21T19:01:07.5960000+00:00","when it very obviously you","",""
"640132837554782219","takui___","2026-01-21T19:01:09.1660000+00:00","I DON'T FUCKING KNOW","",""
"640132837554782219","takui___","2026-01-21T19:01:12.1230000+00:00","Listen","",""
"640132837554782219","takui___","2026-01-21T19:01:22.8170000+00:00","Uhhhh","",""
"640132837554782219","takui___","2026-01-21T19:01:26.2200000+00:00","It not me trust","",""
"978288890928590899","mafi43211","2026-01-21T19:01:35.8570000+00:00","yea you are acting sus","",""
"640132837554782219","takui___","2026-01-21T19:02:16.0830000+00:00","Je ne parle pas Anglais","",""
"978288890928590899","mafi43211","2026-01-21T19:02:28.6840000+00:00","hmm, who else could it be","",""
"978288890928590899","mafi43211","2026-01-21T19:02:30.6550000+00:00","Diax?","",""
"640132837554782219","takui___","2026-01-21T19:02:37.6490000+00:00","Viki","",""
"978288890928590899","mafi43211","2026-01-21T19:02:51.1220000+00:00","too far away","",""
"640132837554782219","takui___","2026-01-21T19:03:01.2120000+00:00","I'M ALSO TOO FAR AWAY","",""
"640132837554782219","takui___","2026-01-21T19:03:19.7160000+00:00","I have an army to lead I can't just go to RRAF to screw and come back","",""
"978288890928590899","mafi43211","2026-01-21T19:03:36.3630000+00:00","oh wait, got some secret info","",""
"978288890928590899","mafi43211","2026-01-21T19:03:44.6160000+00:00","i know who is hte father","",""
"978288890928590899","mafi43211","2026-01-21T19:04:17.4860000+00:00","hint; I know that person","",""
"978288890928590899","mafi43211","2026-01-21T19:04:24.4230000+00:00","(i know a lot of people so it doens't help)","",""
"640132837554782219","takui___","2026-01-21T19:04:52.8710000+00:00","Spill the beans","",""
"1008693648969441310","viki8375","2026-01-21T19:14:50.6030000+00:00","how could it be me","",""
"640132837554782219","takui___","2026-01-21T19:15:30.1960000+00:00","Kzi says shit to you too","","😭 (1)"
"1195410543280930827","diaxmc","2026-01-21T19:24:23.9180000+00:00","Bro like I’m least likely","",""
"978288890928590899","mafi43211","2026-01-21T19:24:44.5210000+00:00","oranje is least likely","",""
"978288890928590899","mafi43211","2026-01-21T19:24:47.8380000+00:00","he is just htat innocent","",""
"1195410543280930827","diaxmc","2026-01-21T19:25:50.0500000+00:00","Bro I literally even get angry at kzi when she’s freaky","",""
"1008693648969441310","viki8375","2026-01-21T19:41:45.9590000+00:00","shush","",""
"640132837554782219","takui___","2026-01-21T19:43:44.3470000+00:00","Imma prob sleep","",""
"640132837554782219","takui___","2026-01-21T19:43:46.6260000+00:00","Gn chat","",""
"978288890928590899","mafi43211","2026-01-21T19:43:50.9860000+00:00","GET HIM OUT","",""
"1195410543280930827","diaxmc","2026-01-21T19:43:52.0020000+00:00","Donranoc","",""
"640132837554782219","takui___","2026-01-21T19:43:54.6850000+00:00","Wtf","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:00.0300000+00:00","Why bro joined","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:01.7080000+00:00","Or how","",""
"978288890928590899","mafi43211","2026-01-21T19:44:05.6310000+00:00","@KZI  kick","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:21.4870000+00:00","Brotha","",""
"978288890928590899","mafi43211","2026-01-21T19:44:22.8310000+00:00","@Oranje  intruder kick","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:33.8500000+00:00","Zdrajca","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:38.3320000+00:00","Traitor here","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:45.1890000+00:00","@everyone","",""
"640132837554782219","takui___","2026-01-21T19:44:48.5480000+00:00","Do we even have an admin","",""
"1195410543280930827","diaxmc","2026-01-21T19:44:56.8440000+00:00","Someone invited rainbow","",""
"640132837554782219","takui___","2026-01-21T19:45:14.5730000+00:00","I just wanted to sleep man 😭","",""
"978288890928590899","mafi43211","2026-01-21T19:45:17.4190000+00:00","what dumbass invited rainbow","",""
"978288890928590899","mafi43211","2026-01-21T19:45:29.5610000+00:00","KICK HIM","",""
"611223989687287819","fishermann","2026-01-21T19:45:42.4280000+00:00","so, Takui is the father?","",""
"640132837554782219","takui___","2026-01-21T19:45:45.6550000+00:00","Kzi is asleep isn't she","",""
"640132837554782219","takui___","2026-01-21T19:45:49.0530000+00:00","NO","",""
"640132837554782219","takui___","2026-01-21T19:45:59.9480000+00:00","You don't even care that rainbow is here now","",""
"640132837554782219","takui___","2026-01-21T19:46:04.7710000+00:00","Just that Mafi is accusing me","",""
"640132837554782219","takui___","2026-01-21T19:46:12.8890000+00:00","Get your priorities straight","",""
"1195410543280930827","diaxmc","2026-01-21T19:46:15.6120000+00:00","","","💀 (2)"
"978288890928590899","mafi43211","2026-01-21T19:46:18.4610000+00:00","SOMEBODY FUCKING KICK HIM","",""
"1195410543280930827","diaxmc","2026-01-21T19:46:19.7960000+00:00","What does ts mean","",""
"640132837554782219","takui___","2026-01-21T19:46:28.6530000+00:00","Opposite faction??","",""
"640132837554782219","takui___","2026-01-21T19:46:35.3100000+00:00","So like rainbow?","",""
"640132837554782219","takui___","2026-01-21T19:46:41.8030000+00:00","Or lem?","",""
"978288890928590899","mafi43211","2026-01-21T19:46:42.0840000+00:00","KICK RAINBOW FIRST","",""
"640132837554782219","takui___","2026-01-21T19:46:50.7820000+00:00","NOONE HAS ADMIN","",""
"978288890928590899","mafi43211","2026-01-21T19:46:53.1210000+00:00","biolgoy ain't biologing","",""
"611223989687287819","fishermann","2026-01-21T19:46:54.7570000+00:00","we can't, only KZI can","",""
"640132837554782219","takui___","2026-01-21T19:46:57.2520000+00:00","And KZI isn't here","",""
"978288890928590899","mafi43211","2026-01-21T19:47:18.2600000+00:00","-# ts low key pmo i low key could just tell them who the peerson is","",""
"611223989687287819","fishermann","2026-01-21T19:47:20.0270000+00:00","why have you pinged everyone 🙏","",""
"611223989687287819","fishermann","2026-01-21T19:47:25.7710000+00:00","anyway","",""
